geoidtxt,tractfips,chicago,mailreturnratecen2010,lowresponsescore,totpop,totunder5,hispanic,blackaloneorcombo,asianaloneorcombo,amerindaloneorcombo,nathawaloneorcombo,tothh,totpopinhhs,groupquarter,lephhs,lepspanhhs,lepindoeurhhs,lepapachhs,lepotherhhs,totpopbornoutus,fb2010plus,fb2000plus,owner_total,renter_total,hh_singleparent,hh_crowded,hh_owner_crowded,hh_renter_crowded,poverty_total,poverty_less100,poverty_less200,housingunits_total,units_2plus,units_10plus,nointernet,internet_nosub,internet,dialuponly,broadband_any,broadband_cablefiberopticdsl,broadband_cablefiberopticdslonly,cellular,cellularonly,satellite,satelliteonly,otheronly,hher15to34,hher35to54,hher55to64,hher65plus,moved2015later,move10to14,moved00to09,moved90to99,moved1989earlier,intfirsteng,intfirstbiling,intchoiceeng,intchoicebiling,mailtypenotknown,updateenumerate,remotealaska,updateleave
17031222600,2226,TRUE,69.8,29,"1,573",118,549,137,46,12,0,694,"1,573",0,56,35,21,0,0,295,54,109,240,454,20,7,0,7,"1,573",113,309,778,693,192,58,10,626,0,626,553,114,512,54,36,0,0,357,238,62,37,205,256,167,62,4,778,0,0,0,0,0,0,0
17031222700,2227,TRUE,69.4,31,"2,462",206,"1,403",229,65,33,7,830,"2,430",32,113,100,4,0,9,425,52,177,241,589,132,51,0,51,"2,452",486,"1,104",918,827,167,163,41,626,0,626,501,187,415,91,41,24,0,288,365,65,112,172,319,207,72,60,0,918,0,0,0,0,0,0
17031222800,2228,TRUE,59.8,34.8,968,76,714,97,3,30,0,365,968,0,91,91,0,0,0,201,30,76,93,272,57,8,0,8,964,229,479,413,328,76,117,12,236,0,236,193,59,177,40,3,0,0,182,102,56,25,84,163,76,42,0,0,413,0,0,0,0,0,0
17031222900,2229,TRUE,69.2,31.1,"1,051",54,771,129,0,7,0,331,"1,051",0,32,27,5,0,0,173,4,42,174,157,63,17,12,5,"1,051",124,575,412,317,44,54,4,273,0,273,235,51,216,28,14,0,0,101,113,50,67,83,117,51,28,52,0,0,0,412,0,0,0,0
17031230100,2301,TRUE,69.7,33.5,"1,794",104,847,294,90,0,0,624,"1,794",0,62,52,0,10,0,278,25,79,205,419,102,22,0,22,"1,790",452,824,675,551,93,114,10,500,0,500,447,167,333,48,20,0,0,231,245,84,64,201,201,90,79,53,675,0,0,0,0,0,0,0
17031230200,2302,TRUE,64.3,34.5,"2,149",172,"1,421",404,61,54,0,611,"2,100",49,122,109,7,0,6,521,81,260,205,406,143,55,8,47,"2,149",445,"1,042",689,521,75,134,74,403,9,394,364,129,258,23,0,0,0,102,390,48,71,161,159,158,71,62,0,689,0,0,0,0,0,0
17031230300,2303,TRUE,49.6,29.8,"1,001",130,813,7,3,77,0,293,"1,001",0,53,53,0,0,0,279,23,69,88,205,37,21,21,0,987,190,540,320,270,0,110,9,174,0,174,166,51,123,8,0,0,0,109,117,40,27,77,147,31,7,31,0,320,0,0,0,0,0,0
17031230400,2304,TRUE,68.3,30.3,"2,089",130,"1,799",23,29,19,0,667,"2,089",0,120,120,0,0,0,662,64,199,340,327,98,53,20,33,"2,089",441,936,765,462,53,191,32,444,14,430,359,170,242,42,38,0,0,142,254,146,125,69,260,155,106,77,0,0,0,765,0,0,0,0
17031230500,2305,TRUE,64.8,33.9,"3,489",275,"2,934",529,154,0,0,"1,152","3,489",0,235,224,0,11,0,992,40,322,278,874,241,112,9,103,"3,489","1,205","2,358","1,248","1,069",197,376,108,668,31,637,494,233,404,86,25,0,0,206,595,184,167,88,426,492,62,84,0,"1,248",0,0,0,0,0,0
17031230600,2306,TRUE,61.6,35.5,"7,303",481,"5,285","1,932",0,272,0,"1,925","7,293",10,255,255,0,0,0,"1,669",56,410,510,"1,415",419,258,12,246,"7,261","1,870","3,697","2,162","1,911",45,518,201,"1,206",0,"1,206","1,030",514,692,135,66,0,0,437,"1,021",294,173,171,762,549,227,216,0,0,0,"2,162",0,0,0,0
17031230700,2307,TRUE,62.5,30.3,"5,899",560,"5,081",451,0,135,0,"1,715","5,873",26,474,474,0,0,0,"1,653",78,814,763,952,203,170,91,79,"5,860","1,199","3,090","1,974","1,468",53,493,128,"1,094",0,"1,094",821,422,562,137,145,85,12,315,845,384,171,313,567,285,365,185,0,0,0,"1,974",0,0,0,0
17031230800,2308,TRUE,70.5,28.7,"1,425",185,"1,259",84,4,3,0,357,"1,407",18,67,67,0,0,0,347,30,77,194,163,72,43,0,43,"1,423",316,604,407,238,4,61,22,274,0,274,254,138,110,20,34,0,0,65,129,91,72,28,82,106,102,39,0,407,0,0,0,0,0,0
17031230900,2309,TRUE,70.9,31.2,"4,965",285,"2,818",947,219,68,27,"1,787","4,872",93,256,256,0,0,0,"1,015",81,333,573,"1,214",330,92,35,57,"4,937","1,636","2,293","2,070","1,775",170,328,204,"1,255",11,"1,244","1,034",399,808,168,82,20,0,702,538,313,234,401,680,380,202,124,0,"2,070",0,0,0,0,0,0
17031231100,2311,TRUE,61.6,32.4,"1,292",124,520,739,0,10,0,366,"1,272",20,30,30,0,0,0,221,0,92,151,215,83,28,17,11,"1,279",376,675,400,277,0,108,36,222,0,222,192,137,77,24,14,0,0,56,141,62,107,19,134,106,32,75,0,0,0,400,0,0,0,0
17031231200,2312,TRUE,58.3,33.6,"6,782",520,"2,652","4,070",11,54,0,"1,920","6,759",23,255,234,21,0,0,"1,123",147,605,556,"1,364",504,201,48,153,"6,581","2,037","3,763","2,253","1,830",53,879,209,832,21,811,593,195,590,149,75,26,0,513,755,273,379,391,744,352,77,356,0,0,0,"2,253",0,0,0,0
17031231500,2315,TRUE,63.9,33.4,"5,772",381,872,"4,808",0,0,29,"1,808","5,666",106,120,120,0,0,0,434,89,257,688,"1,120",410,51,0,51,"5,772","2,166","3,057","2,318","1,754",228,548,124,"1,136",25,"1,111",756,267,844,337,0,0,0,244,747,324,493,323,382,399,49,655,0,0,"2,318",0,0,0,0,0
17031240200,2402,TRUE,79.1,21.2,"1,641",89,237,27,120,23,0,796,"1,641",0,98,75,23,0,0,192,0,58,422,374,11,0,0,0,"1,641",113,205,814,619,344,146,15,635,0,635,579,158,477,50,18,0,0,302,287,103,104,222,260,202,44,68,814,0,0,0,0,0,0,0
17031240300,2403,TRUE,77.5,22.3,"1,215",113,54,62,116,0,0,581,"1,215",0,11,0,6,5,0,155,15,49,292,289,24,9,9,0,"1,215",56,163,677,468,96,22,0,559,0,559,547,122,433,8,21,4,0,244,227,76,34,186,173,130,63,29,677,0,0,0,0,0,0,0
17031240500,2405,TRUE,81.4,16.6,"2,267",187,142,45,248,0,0,"1,284","2,267",0,9,0,0,0,9,185,8,84,903,381,42,10,10,0,"2,267",62,133,"1,284","1,097",607,51,27,"1,206",10,"1,196","1,086",188,999,84,26,9,0,662,506,78,38,419,492,303,41,29,"1,284",0,0,0,0,0,0,0
17031240600,2406,TRUE,72.9,25.6,"1,506",177,456,120,43,18,0,612,"1,506",0,60,60,0,0,0,132,0,40,318,294,75,0,0,0,"1,506",123,279,638,413,85,82,11,519,8,511,507,111,400,4,18,0,0,296,232,37,47,170,293,86,30,33,638,0,0,0,0,0,0,0
17031240700,2407,TRUE,70.6,28.4,"1,752",94,906,185,69,12,0,669,"1,752",0,78,78,0,0,0,226,24,76,243,426,86,13,0,13,"1,752",406,692,680,529,122,145,40,484,4,480,452,106,368,22,5,0,6,280,212,93,84,183,268,132,48,38,0,680,0,0,0,0,0,0
17031240800,2408,TRUE,64.4,30.2,"1,500",97,805,162,46,27,0,619,"1,452",48,80,80,0,0,0,159,2,35,221,398,67,16,5,11,"1,468",324,606,708,581,199,103,53,463,11,452,365,69,383,59,39,0,0,242,273,40,64,163,268,79,13,96,0,708,0,0,0,0,0,0
17031240900,2409,TRUE,69.7,29.1,928,43,422,124,105,12,37,491,928,0,91,91,0,0,0,191,5,28,109,382,55,7,0,7,928,268,395,574,550,105,152,31,308,6,302,297,108,194,5,29,0,0,100,208,76,107,120,121,149,47,54,0,574,0,0,0,0,0,0
17031241000,2410,TRUE,57.6,32.7,"2,096",125,987,377,82,6,0,720,"1,937",159,39,33,6,0,0,205,21,41,194,526,127,19,6,13,"1,930",550,859,873,794,24,104,23,593,6,587,500,95,477,63,38,15,0,335,240,100,45,218,243,136,45,78,873,0,0,0,0,0,0,0
17031241100,2411,TRUE,62.1,31.1,"3,826",234,"1,280",773,245,8,0,"1,518","3,820",6,47,47,0,0,0,274,74,124,411,"1,107",197,33,16,17,"3,772",884,"1,402","1,646","1,535",32,156,70,"1,292",0,"1,292","1,175",288,"1,004",94,28,0,0,877,499,59,83,474,682,240,20,102,"1,646",0,0,0,0,0,0,0
17031241200,2412,TRUE,74.5,25.5,"1,797",98,395,59,227,27,6,727,"1,792",5,93,93,0,0,0,337,49,135,245,482,37,11,0,11,"1,797",131,365,825,705,110,112,7,608,0,608,575,119,478,22,24,11,0,283,254,34,156,152,277,182,53,63,825,0,0,0,0,0,0,0
17031241300,2413,TRUE,71.9,25.5,"2,090",217,377,247,104,0,0,757,"1,920",170,20,11,9,0,0,148,36,56,363,394,60,25,0,25,"1,870",275,378,811,679,40,40,6,711,0,711,698,118,587,13,10,0,0,379,284,50,44,325,255,101,72,4,811,0,0,0,0,0,0,0
17031241400,2414,TRUE,73.7,24.2,"5,230",323,632,285,474,0,16,"2,464","5,230",0,229,191,25,13,0,529,138,295,782,"1,682",142,41,10,31,"5,230",549,"1,023","2,570","2,100",616,261,118,"2,085",0,"2,085","1,906",439,"1,598",149,60,16,0,"1,242",776,192,254,551,"1,225",446,149,93,"2,570",0,0,0,0,0,0,0
17031241500,2415,TRUE,73.9,25.4,"2,930",195,495,133,227,0,24,"1,346","2,919",11,21,21,0,0,0,288,24,172,564,782,85,21,0,21,"2,930",379,501,"1,353","1,092",65,34,25,"1,287",0,"1,287","1,199",220,"1,067",48,101,0,0,808,472,51,15,456,652,167,47,24,"1,353",0,0,0,0,0,0,0
17031241600,2416,TRUE,55.5,28.4,"3,603",131,934,197,362,63,0,"1,622","3,603",0,26,26,0,0,0,584,124,233,427,"1,195",58,41,9,32,"3,603",414,731,"1,715","1,612",128,52,8,"1,562",0,"1,562","1,468",255,"1,295",71,99,12,0,"1,161",315,68,78,590,634,263,77,58,"1,715",0,0,0,0,0,0,0
17031242000,2420,TRUE,70.1,28.1,"5,254",198,"1,242",731,484,0,0,"2,110","5,202",52,272,152,105,15,0,848,150,327,500,"1,610",78,119,4,115,"5,254",918,"1,329","2,244","2,130",797,435,51,"1,624",0,"1,624","1,539",517,"1,107",52,54,0,0,"1,060",462,217,371,619,904,368,114,105,"2,244",0,0,0,0,0,0,0
17031242100,2421,TRUE,74.1,27.3,"3,878",259,751,53,258,85,0,"1,701","3,878",0,39,9,11,19,0,328,84,132,827,874,80,87,52,35,"3,878",313,460,"1,742","1,674",224,63,0,"1,638",0,"1,638","1,555",345,"1,283",56,81,0,10,967,626,54,54,474,851,320,9,47,"1,742",0,0,0,0,0,0,0
17031242200,2422,TRUE,73.5,27.6,"3,347",228,406,237,152,32,0,"1,617","3,347",0,35,9,26,0,0,285,53,120,640,977,83,10,10,0,"3,347",204,528,"1,883","1,688",87,77,41,"1,499",0,"1,499","1,404",270,"1,200",39,60,0,17,824,615,118,60,517,701,265,59,75,"1,883",0,0,0,0,0,0,0
17031242300,2423,TRUE,74.2,23.7,"3,306",146,330,84,264,0,0,"1,589","3,297",9,81,10,71,0,0,319,38,109,695,894,52,0,0,0,"3,294",181,416,"1,743","1,489",144,30,70,"1,489",9,"1,480","1,372",315,"1,149",83,58,0,0,692,651,161,85,558,631,208,87,105,"1,743",0,0,0,0,0,0,0
17031242400,2424,TRUE,71.6,23.1,"2,679",102,115,57,99,18,9,"1,290","2,668",11,133,0,133,0,0,720,127,424,353,937,16,7,7,0,"2,671",289,516,"1,546","1,442",106,120,9,"1,161",0,"1,161","1,111",284,877,40,16,0,0,617,370,163,140,282,520,229,57,202,"1,546",0,0,0,0,0,0,0
17031242500,2425,TRUE,67.3,25,"3,282",255,737,324,199,0,11,"1,525","3,277",5,246,175,71,0,0,816,87,331,491,"1,034",38,24,0,24,"3,282",469,918,"1,666","1,453",204,211,53,"1,261",0,"1,261","1,169",282,979,84,16,0,0,558,578,178,211,408,545,293,88,191,"1,666",0,0,0,0,0,0,0
17031242600,2426,TRUE,67.9,30.3,"5,752",343,"2,003",797,136,0,0,"2,504","5,752",0,296,166,130,0,0,"1,171",183,564,713,"1,791",354,10,0,10,"5,728",991,"1,996","2,865","2,602",161,427,41,"2,036",0,"2,036","1,709",412,"1,590",185,91,14,0,"1,056","1,042",156,250,759,843,597,173,132,"2,865",0,0,0,0,0,0,0
17031242700,2427,TRUE,62.2,31,"1,669",116,638,423,68,7,2,744,"1,669",0,138,119,19,0,0,358,57,142,191,553,90,15,0,15,"1,669",343,718,787,719,80,210,32,502,0,502,467,155,347,35,12,0,0,265,309,91,79,187,222,235,42,58,787,0,0,0,0,0,0,0
17031242800,2428,TRUE,70.2,23.1,"1,542",79,318,41,10,5,0,588,"1,537",5,14,9,5,0,0,197,6,108,379,209,36,0,0,0,"1,527",85,161,639,391,17,72,5,511,0,511,470,76,429,36,21,0,0,210,225,72,81,124,203,138,58,65,639,0,0,0,0,0,0,0
17031242900,2429,TRUE,71.5,27.7,"1,617",171,294,147,102,0,0,793,"1,612",5,46,21,25,0,0,220,31,95,345,448,52,2,2,0,"1,597",54,214,889,716,79,52,58,683,0,683,613,96,574,54,23,0,9,317,335,102,39,236,324,122,63,48,889,0,0,0,0,0,0,0
17031243000,2430,TRUE,73.4,25.3,"2,274",53,797,87,108,25,8,"1,030","2,274",0,52,45,7,0,0,397,64,131,390,640,77,0,0,0,"2,274",161,520,"1,073",868,53,136,14,880,0,880,864,146,727,16,12,0,0,387,492,72,79,297,392,179,70,92,"1,073",0,0,0,0,0,0,0
17031243100,2431,TRUE,72.1,24.1,"2,044",215,410,114,166,2,0,907,"2,044",0,87,68,19,0,0,290,23,55,495,412,39,0,0,0,"2,044",148,270,"1,010",720,44,130,7,770,0,770,728,79,685,35,47,0,0,317,422,65,103,263,302,181,76,85,0,"1,010",0,0,0,0,0,0
17031243200,2432,TRUE,65.9,27.5,"2,206",153,657,90,72,7,0,890,"2,187",19,12,5,0,7,0,284,36,81,383,507,30,13,2,11,"2,187",246,347,"1,029",822,53,42,11,837,0,837,753,135,702,79,30,0,0,428,345,86,31,281,382,134,65,28,"1,029",0,0,0,0,0,0,0
17031243300,2433,TRUE,69.3,24.9,"2,375",71,675,44,157,0,0,"1,114","2,375",0,57,44,13,0,0,338,30,186,510,604,27,19,0,19,"2,375",275,411,"1,245","1,114",60,85,17,"1,012",8,"1,004",953,157,828,45,33,0,0,552,329,102,131,377,423,144,35,135,"1,245",0,0,0,0,0,0,0
17031243400,2434,TRUE,68.5,26.1,"2,742",193,937,216,217,72,0,"1,293","2,737",5,123,123,0,0,0,511,64,174,690,603,74,8,8,0,"2,742",397,589,"1,437","1,311",292,176,20,"1,097",0,"1,097","1,059",227,870,30,49,0,0,553,452,142,146,306,413,323,133,118,"1,437",0,0,0,0,0,0,0
17031243500,2435,TRUE,74.5,23.8,"3,584",317,213,856,362,0,0,"1,790","3,584",0,0,0,0,0,0,362,85,186,809,981,113,14,14,0,"3,584",281,770,"1,982","1,783","1,185",31,147,"1,612",0,"1,612","1,508",252,"1,343",61,143,0,17,813,760,140,77,596,665,409,69,51,"1,982",0,0,0,0,0,0,0
17031250200,2502,TRUE,64.7,31.9,"2,730",152,"1,213","1,452",25,0,0,802,"2,730",0,53,53,0,0,0,419,18,188,475,327,144,36,14,22,"2,721",430,"1,216",926,460,38,166,89,547,42,505,337,201,285,88,71,8,0,108,359,179,156,160,227,131,118,166,0,0,0,926,0,0,0,0
17031250300,2503,TRUE,65.4,33.5,"5,118",604,"1,602","3,503",37,24,0,"1,532","5,118",0,35,35,0,0,0,530,36,196,615,917,484,37,0,37,"5,082","1,667","3,289","1,803","1,373",72,502,118,912,9,903,728,231,616,98,81,14,16,321,595,390,226,317,547,166,191,311,0,0,"1,803",0,0,0,0,0
17031250400,2504,TRUE,67.2,31.8,"4,963",211,973,"3,937",0,51,0,"1,831","4,963",0,2,2,0,0,0,305,27,147,941,890,372,0,0,0,"4,963","1,294","2,202","2,253","1,645",174,448,116,"1,267",0,"1,267",990,237,942,222,144,19,0,393,549,406,483,245,622,276,323,365,"2,253",0,0,0,0,0,0,0
17031250500,2505,TRUE,78.4,22.2,"7,452",502,"1,921","2,395",422,126,0,"2,775","7,452",0,70,0,70,0,0,"1,041",72,366,"2,031",744,343,113,40,73,"7,436",862,"1,829","2,958","1,037",519,461,32,"2,282",0,"2,282","2,090",650,"1,530",150,99,0,0,386,"1,258",606,525,247,780,670,630,448,"2,958",0,0,0,0,0,0,0
17031250600,2506,TRUE,72.6,27.4,"4,120",220,475,"3,577",33,0,0,"1,343","4,120",0,35,25,10,0,0,164,38,120,949,394,299,4,0,4,"4,100",627,"1,937","1,436",576,42,413,31,899,0,899,623,106,716,203,85,11,19,112,334,453,444,76,322,201,224,520,0,0,"1,436",0,0,0,0,0
17031250700,2507,TRUE,66.8,31.8,"5,396",251,902,"4,443",0,18,0,"2,088","5,396",0,0,0,0,0,0,300,37,242,861,"1,227",373,54,54,0,"5,396",956,"2,268","2,382","2,003",128,798,212,"1,078",0,"1,078",804,318,728,143,90,0,32,421,620,589,458,355,509,419,280,525,0,0,"2,382",0,0,0,0,0
17031250800,2508,TRUE,69.7,29.7,"2,427",226,416,"1,984",13,0,0,790,"2,427",0,77,77,0,0,0,240,32,140,505,285,164,28,9,19,"2,427",805,"1,439",886,474,0,220,52,518,0,518,398,145,363,75,16,0,0,70,330,145,245,39,211,211,86,243,0,0,886,0,0,0,0,0
17031251000,2510,TRUE,63.8,30.3,960,75,181,758,0,0,0,341,960,0,5,0,5,0,0,97,0,17,211,130,88,29,8,21,960,183,495,390,250,14,107,12,222,0,222,175,73,146,47,25,0,0,92,85,73,91,48,107,69,18,99,0,0,390,0,0,0,0,0
17031251100,2511,TRUE,68.1,31.8,"4,416",333,647,"3,717",0,0,0,"1,487","4,398",18,62,62,0,0,0,75,0,34,512,975,412,81,71,10,"4,416","1,837","2,819","1,766","1,454",270,653,165,669,0,669,544,202,448,116,50,9,0,247,442,159,639,195,493,312,94,393,0,0,"1,766",0,0,0,0,0
17031251200,2512,TRUE,73.5,28.5,"4,487",223,"1,103","3,250",69,0,0,"1,154","4,487",0,0,0,0,0,0,543,85,173,658,496,212,69,59,10,"4,487","1,074","2,518","1,326",574,26,263,68,823,0,823,595,189,589,141,85,32,8,81,561,240,272,125,289,228,127,385,0,0,"1,326",0,0,0,0,0
17031251300,2513,TRUE,66.3,29.7,"3,934",152,652,"3,173",0,7,0,"1,375","3,900",34,37,37,0,0,0,267,9,136,698,677,293,59,27,32,"3,934",922,"2,256","1,838","1,318",100,589,76,710,0,710,495,133,569,178,45,0,8,154,441,332,448,247,300,236,202,390,0,0,"1,838",0,0,0,0,0
17031251400,2514,TRUE,71.6,30,"3,951",295,214,"3,434",11,0,0,"1,736","3,943",8,6,6,0,0,0,73,27,51,411,"1,325",265,64,17,47,"3,898",854,"1,743","1,874","1,592",468,799,48,889,12,877,678,265,550,152,61,0,27,212,495,559,470,255,581,416,236,248,0,0,"1,874",0,0,0,0,0
17031251500,2515,TRUE,64.2,34.6,"4,176",249,324,"3,905",0,0,0,"1,323","4,161",15,25,25,0,0,0,49,0,25,320,"1,003",376,58,0,58,"4,160","1,890","2,951","1,681","1,290",228,623,43,657,0,657,462,158,487,160,58,0,0,118,520,356,329,368,287,293,97,278,0,0,"1,681",0,0,0,0,0
17031251600,2516,TRUE,65.7,32.8,"4,161",412,445,"3,732",0,13,0,"1,069","4,140",21,9,9,0,0,0,135,0,55,400,669,340,12,12,0,"4,161","1,358","2,932","1,319",903,0,279,56,734,30,704,553,114,552,145,41,0,0,70,512,207,280,173,283,248,68,297,0,0,"1,319",0,0,0,0,0
17031251700,2517,TRUE,54.9,33.6,"1,329",78,347,967,0,0,43,366,"1,322",7,29,29,0,0,0,198,32,90,173,193,83,8,8,0,"1,329",256,581,478,295,0,79,14,273,0,273,208,97,151,51,25,0,0,47,180,40,99,69,87,70,22,118,0,0,478,0,0,0,0,0
17031251800,2518,TRUE,62.3,34.7,"4,943",521,156,"4,586",0,61,13,"1,634","4,921",22,49,49,0,0,0,74,0,52,200,"1,434",594,108,13,95,"4,930","1,766","3,785","1,965","1,763",220,582,53,999,0,999,723,70,906,258,80,0,0,395,656,243,340,367,595,319,96,257,0,0,"1,965",0,0,0,0,0
17031251900,2519,TRUE,57.5,34.5,"4,466",630,234,"4,117",0,11,0,"1,659","4,466",0,20,20,0,0,0,44,28,36,368,"1,291",458,196,23,173,"4,452","2,161","2,982","2,104","1,892",603,638,165,856,0,856,571,132,724,273,25,0,0,512,621,149,377,391,795,249,115,109,0,0,"2,104",0,0,0,0,0
17031252000,2520,TRUE,66.5,33.3,"5,556",220,157,"5,344",0,0,18,"2,289","5,369",187,18,18,0,0,0,0,0,0,479,"1,810",501,41,0,41,"5,395","1,809","3,147","2,648","2,328",880,"1,147",100,"1,042",0,"1,042",750,132,818,221,45,0,0,571,653,601,464,357,"1,060",419,122,331,0,0,"2,648",0,0,0,0,0
17031252101,2521.01,TRUE,69.8,32.8,"1,284",93,48,"1,204",0,0,0,605,"1,284",0,0,0,0,0,0,8,0,0,111,494,123,10,0,10,"1,249",429,767,752,686,172,349,52,204,0,204,137,53,136,55,3,0,0,117,169,187,132,114,147,129,37,178,0,0,752,0,0,0,0,0
17031252102,2521.02,TRUE,66.9,31.7,"7,295",475,278,"6,917",0,0,0,"2,191","7,295",0,15,15,0,0,0,199,123,163,"1,033","1,158",478,221,69,152,"7,295","2,373","4,332","2,473","1,866",178,919,32,"1,240",0,"1,240",945,213,948,259,56,36,0,510,665,464,552,384,750,438,135,484,"2,473",0,0,0,0,0,0,0
17031252201,2522.01,TRUE,69.8,28.2,"2,922",103,67,"2,745",8,0,0,977,"2,544",378,0,0,0,0,0,49,0,0,326,651,168,54,15,39,"2,529",780,"1,465","1,103",761,83,369,0,608,11,597,457,129,445,111,50,0,0,140,256,214,367,193,281,188,95,220,0,0,"1,103",0,0,0,0,0
17031252202,2522.02,TRUE,59.8,32.6,"4,653",393,109,"4,440",78,0,0,"1,509","4,598",55,13,0,13,0,0,94,12,25,342,"1,167",527,19,0,19,"4,620","1,796","3,369","1,854","1,628",349,573,70,866,0,866,683,159,694,134,53,13,0,241,453,323,492,236,585,331,135,222,0,0,"1,854",0,0,0,0,0
17031260100,2601,TRUE,58.7,31.7,"1,154",70,12,"1,009",0,0,0,531,"1,154",0,0,0,0,0,0,0,0,0,62,469,68,58,0,58,"1,154",586,770,851,804,548,253,20,258,12,246,162,54,175,75,19,0,0,105,160,135,131,93,227,103,68,40,0,0,851,0,0,0,0,0
17031260200,2602,TRUE,56.7,37.5,"1,067",173,43,"1,044",0,0,0,315,"1,067",0,0,0,0,0,0,0,0,0,89,226,138,32,14,18,"1,037",322,713,427,338,35,120,28,167,0,167,123,16,148,41,4,0,3,83,122,34,76,29,146,53,20,67,0,0,427,0,0,0,0,0
17031260300,2603,TRUE,64.5,34.8,"1,430",107,0,"1,408",0,0,0,537,"1,407",23,0,0,0,0,0,0,0,0,86,451,80,64,0,64,"1,430",535,"1,040",647,553,135,177,9,351,0,351,233,53,290,98,26,8,0,60,258,78,141,143,205,121,17,51,647,0,0,0,0,0,0,0
17031260400,2604,TRUE,62.7,37.1,"1,145",134,0,"1,121",0,0,0,372,"1,145",0,0,0,0,0,0,5,0,0,79,293,157,36,0,36,"1,145",357,855,524,484,26,148,20,204,0,204,162,12,192,42,0,0,0,86,112,61,113,46,168,70,0,88,0,0,524,0,0,0,0,0
17031260500,2605,TRUE,58,35.8,"1,713",137,72,"1,627",0,9,0,550,"1,692",21,11,11,0,0,0,11,0,0,142,408,169,42,0,42,"1,713",843,"1,104",713,623,9,196,65,289,0,289,171,25,242,93,27,0,0,100,241,69,140,75,191,81,46,157,0,0,713,0,0,0,0,0
17031260600,2606,TRUE,58,36.8,"2,150",207,48,"2,038",55,0,0,561,"2,150",0,0,0,0,0,0,48,0,11,186,375,218,51,11,40,"2,100","1,090","1,493",916,815,33,189,29,343,0,343,224,67,265,79,40,11,0,101,259,63,138,113,174,95,58,121,0,0,916,0,0,0,0,0
17031260700,2607,TRUE,59.4,34.6,"1,816",228,61,"1,740",0,40,0,524,"1,816",0,0,0,0,0,0,18,0,6,129,395,187,45,0,45,"1,816",948,"1,421",756,679,39,244,18,262,0,262,147,6,256,109,21,0,0,61,203,90,170,90,111,162,6,155,0,0,756,0,0,0,0,0
17031260800,2608,TRUE,59.9,35.1,"2,659",282,11,"2,592",0,0,0,877,"2,659",0,0,0,0,0,0,0,0,0,193,684,319,48,21,27,"2,659","1,319","1,742","1,008",924,152,349,61,467,0,467,386,52,390,68,47,0,0,108,398,227,144,128,297,253,104,95,0,0,"1,008",0,0,0,0,0
17031260900,2609,TRUE,64,37.3,"1,488",95,85,"1,333",0,1,0,395,"1,301",187,13,13,0,0,0,19,0,13,153,242,135,20,20,0,"1,461",448,"1,019",577,557,51,93,0,302,0,302,245,40,247,57,21,0,0,82,174,53,86,88,78,135,40,54,0,0,577,0,0,0,0,0
17031261000,2610,TRUE,61.5,34.9,"2,321",204,115,"2,158",0,28,30,670,"2,321",0,6,6,0,0,0,45,0,22,192,478,227,48,6,42,"2,321",662,"1,435",930,712,12,150,28,492,0,492,409,76,416,80,16,0,0,124,225,129,192,75,261,104,73,157,930,0,0,0,0,0,0,0
17031270500,2705,TRUE,64.4,35.7,"1,478",104,97,"1,399",0,0,0,604,"1,478",0,0,0,0,0,0,41,0,0,54,550,155,23,0,23,"1,464",741,"1,078",711,690,270,273,6,325,0,325,230,50,275,95,19,0,0,104,225,135,140,93,300,160,12,39,0,0,711,0,0,0,0,0
17031271200,2712,TRUE,58.4,35.6,"1,263",75,12,"1,128",4,44,1,387,"1,171",92,0,0,0,0,0,13,4,4,56,331,136,24,0,24,"1,263",473,824,483,421,43,77,51,259,0,259,150,16,234,93,32,0,0,67,199,70,51,62,185,72,29,39,483,0,0,0,0,0,0,0
17031271300,2713,TRUE,55.3,37.8,"1,316",164,0,"1,304",12,0,0,365,"1,316",0,0,0,0,0,0,12,0,0,75,290,167,38,0,38,"1,316",781,917,411,385,45,102,26,237,0,237,187,33,204,50,9,0,0,75,190,31,69,28,123,133,21,60,411,0,0,0,0,0,0,0
17031271400,2714,TRUE,61.4,35.4,"1,189",123,23,"1,112",24,88,0,451,"1,140",49,0,0,0,0,0,20,0,0,67,384,164,8,0,8,"1,181",558,917,588,507,97,89,56,306,0,306,245,54,247,56,24,0,0,141,177,42,91,135,119,119,43,35,588,0,0,0,0,0,0,0
17031271500,2715,TRUE,62.1,33.5,"1,623",90,20,"1,517",0,0,4,482,"1,623",0,0,0,0,0,0,0,0,0,164,318,140,32,16,16,"1,623",561,"1,027",565,397,9,129,46,307,5,302,248,54,220,30,32,0,16,71,240,61,110,32,198,77,117,58,565,0,0,0,0,0,0,0
17031271800,2718,TRUE,43,41.4,841,107,0,841,0,0,0,218,841,0,0,0,0,0,0,0,0,0,32,186,117,52,5,47,841,607,700,326,302,3,65,15,138,0,138,71,18,115,62,5,5,0,31,104,31,52,5,113,57,0,43,326,0,0,0,0,0,0,0
